name,date,hour,atmosphericpressure,precipitation,relativehumidity,temperature,winddirection,windspeedavg,windspeedmax,windspeedmin,surfacetemperaturewintersense,temperaturewintersense,z_score
Marktstätte,2024-05-09,4,977.3,86.42,80.39,11.7,334.0,0.5,1.5,0.1,12.93,11.52,1.1217247029483903
Marktstätte,2024-05-09,5,977.3,86.42,81.1,11.65,72.5,0.45,1.15,0.1,12.92,11.5,1.0174940381383333
Marktstätte,2024-05-09,6,977.5,86.42,81.1,11.8,176.0,0.6,1.4,0.0,13.51,11.78,1.2164236516608362
Marktstätte,2024-05-09,7,977.65,86.42,81.65,11.9,98.0,0.55,1.65,0.1,13.98,12.11,0.8804080791512864
Marktstätte,2024-05-09,8,977.7,86.42,81.6,12.1,134.0,0.7,1.8,0.1,13.81,12.4,0.8454456060932016
Marktstätte,2024-05-09,9,977.65,86.42,77.44,12.55,143.0,0.75,2.15,0.1,14.56,13.14,0.6898996582558518
Marktstätte,2024-05-09,10,977.5,86.42,73.09,13.25,150.0,0.55,1.9,0.1,16.46,14.25,0.725020554573305
Marktstätte,2024-05-09,11,977.5,86.42,70.7,14.0,127.0,0.7,2.6,0.1,18.79,15.65,0.5923572631595045
Marktstätte,2024-05-09,12,977.4,86.42,68.29,14.6,128.5,0.95,2.7,0.1,19.08,15.92,0.5052887192316065
Marktstätte,2024-05-09,13,976.8,86.42,60.3,16.4,108.0,1.0,2.7,0.1,24.39,20.39,0.7186403929640779
Marktstätte,2024-05-09,14,976.35,86.42,51.45,17.9,139.5,1.1,2.65,0.1,26.83,21.72,0.7276576878234629
Marktstätte,2024-05-09,15,975.9,86.42,50.6,18.3,175.0,1.0,3.2,0.1,26.45,20.87,-0.03407091653175522
Marktstätte,2024-05-09,16,975.4,86.42,48.9,18.45,135.0,0.7,3.0,0.1,25.71,20.59,0.09724913347969924
Marktstätte,2024-05-09,17,975.2,86.42,48.05,18.75,256.0,1.05,2.85,0.15,26.45,20.58,0.15057143064071324
Marktstätte,2024-05-09,18,975.0,86.42,49.2,18.3,138.0,0.8,2.0,0.1,23.29,19.16,0.22223718819335908
Marktstätte,2024-05-09,19,975.1,86.42,50.15,17.85,145.0,0.7,1.6,0.1,21.41,18.17,0.47552871514418477
Marktstätte,2024-05-09,20,975.3,86.42,51.4,17.4,100.0,0.5,1.0,0.1,19.71,17.33,0.7893522173763251
Marktstätte,2024-05-09,21,975.6,86.42,58.8,16.2,47.0,0.4,0.7,0.0,18.65,16.18,-0.10389645436542282
Marktstätte,2024-05-09,22,975.75,86.42,63.4,15.35,54.5,0.3,0.7,0.0,15.61,14.7,0.534895783840249
Marktstätte,2024-05-09,23,975.55,86.42,65.55,14.2,70.5,0.25,0.55,0.05,14.02,13.19,0.9816743285871915
Marktstätte,2024-05-10,0,975.35,86.42,64.75,13.85,229.0,0.45,0.65,0.05,13.15,12.69,1.263111712632146
Marktstätte,2024-05-10,1,975.15,86.42,68.3,13.05,235.5,0.6,1.0,0.2,12.42,11.97,1.204833887044027
Marktstätte,2024-05-10,2,974.75,86.42,77.09,11.25,228.0,0.9,1.35,0.35,11.44,10.76,0.8204442656190547
Marktstätte,2024-05-10,3,974.5,86.42,79.89,10.3,235.0,1.1,1.5,0.1,10.75,9.9,0.8220944233107761
Marktstätte,2024-05-10,4,974.3,86.42,85.15,10.05,230.5,0.75,1.35,0.3,10.12,9.37,1.0528653147470939
Marktstätte,2024-05-10,5,974.4,86.42,82.14,9.7,244.0,0.5,0.85,0.1,9.86,8.95,1.2326965833359764
Marktstätte,2024-05-10,6,974.7,86.42,81.54,9.7,225.0,0.8,1.15,0.15,9.61,9.07,1.3135149468001883
Marktstätte,2024-05-10,7,974.8,86.42,81.69,10.1,224.5,0.6,1.3,0.1,10.0,9.9,-0.35549508653631545
Marktstätte,2024-05-10,8,974.95,86.42,69.55,12.7,90.5,0.5,1.45,0.15,13.61,17.75,0.3703027678552141
Marktstätte,2024-05-10,9,974.9,86.42,66.6,13.6,65.0,0.6,1.7,0.2,19.43,19.14,0.22275097116898096
Marktstätte,2024-05-10,10,975.05,86.42,67.54,14.15,35.0,0.85,1.7,0.2,25.73,19.84,-0.14030226741974014
Marktstätte,2024-05-10,11,974.9,86.42,60.8,16.5,52.0,1.0,1.7,0.2,30.41,22.19,-0.0588631675387289
Marktstätte,2024-05-10,12,974.6,86.42,48.65,19.5,62.5,1.0,2.2,0.2,34.53,25.96,0.545573593869424
Marktstätte,2024-05-10,13,974.3,86.42,41.85,20.7,74.5,0.9,1.8,0.1,37.82,27.71,0.7574935964034166
Marktstätte,2024-05-10,14,974.0,86.42,40.3,21.3,85.0,0.8,2.1,0.2,38.85,27.75,0.573387361453454
Marktstätte,2024-05-10,15,973.65,86.42,36.8,22.25,52.5,0.75,2.1,0.1,36.82,26.52,0.755452947924549
Marktstätte,2024-05-10,16,973.1,86.42,33.5,22.7,100.0,1.0,2.0,0.2,35.43,25.78,0.9054655352680281
Marktstätte,2024-05-10,17,972.8,86.42,33.95,22.75,101.0,0.7,1.8,0.1,33.83,24.96,0.9322140779869756
Marktstätte,2024-05-10,18,972.75,86.42,35.35,22.3,39.5,0.65,1.3,0.1,28.93,23.41,0.5502666508917599
Marktstätte,2024-05-10,19,972.7,86.42,35.7,21.2,168.0,0.6,1.9,0.1,24.17,20.82,0.07135620936823174
Marktstätte,2024-05-10,20,972.8,86.42,37.9,20.3,132.0,0.7,1.3,0.1,22.13,19.56,0.692794616839644
Marktstätte,2024-05-10,21,973.3,86.42,46.7,18.2,154.0,0.3,0.8,0.0,19.17,17.23,0.46996954843869865
Marktstätte,2024-05-10,22,973.7,86.42,51.9,16.8,228.0,0.3,0.9,0.0,17.89,15.86,0.8704923336434208
Marktstätte,2024-05-10,23,973.7,86.42,53.75,16.15,245.0,0.6,1.15,0.15,16.92,15.25,1.0090651271554814
Marktstätte,2024-05-11,0,973.5,86.42,56.1,15.7,237.0,1.0,1.4,0.6,16.07,14.8,0.9886523022404692
Marktstätte,2024-05-11,1,973.3,86.42,60.4,14.2,236.0,0.75,1.25,0.2,15.09,13.57,0.634553455888441
Marktstätte,2024-05-11,2,973.2,86.42,65.85,13.2,229.0,0.65,1.2,0.15,13.93,12.5,1.0642250668607252
Marktstätte,2024-05-11,3,973.0,86.42,74.04,11.95,224.5,1.0,1.5,0.25,13.0,11.52,1.175054382327803
Marktstätte,2024-05-11,4,973.0,86.42,76.0,11.6,217.0,0.6,1.0,0.1,12.57,10.82,1.4982771232737362
Marktstätte,2024-05-11,5,973.1,86.42,77.7,10.8,220.0,0.9,1.4,0.3,11.59,10.12,1.3760903117530285
Marktstätte,2024-05-11,6,973.3,86.42,78.0,10.55,232.5,0.5,1.25,0.1,11.6,10.01,1.124712846108583
Marktstätte,2024-05-11,7,973.5,86.42,78.5,11.5,72.0,0.5,1.2,0.2,12.23,11.56,-0.29286411000071816
Marktstätte,2024-05-11,8,973.8,86.42,67.6,14.0,66.0,0.7,1.4,0.2,17.05,18.34,0.5996840396771901
Marktstätte,2024-05-11,9,973.8,86.42,61.7,15.1,49.0,0.85,1.8,0.15,21.01,20.21,0.3085448451540031
Marktstätte,2024-05-11,10,973.75,86.42,57.9,16.4,53.5,0.8,1.8,0.1,27.65,22.22,0.27586697556077105
Marktstätte,2024-05-11,11,973.5,86.42,54.15,17.2,61.5,0.85,1.7,0.15,32.33,24.08,0.09241413674761938
Marktstätte,2024-05-11,12,973.3,86.42,48.9,18.9,49.0,0.8,1.5,0.1,37.01,25.99,0.1313947258874223
Marktstätte,2024-05-11,13,972.8,86.42,43.0,21.0,65.0,0.6,2.1,0.1,39.33,27.42,0.3196109639773007
Marktstätte,2024-05-11,14,972.4,86.42,40.3,22.3,45.0,0.9,2.1,0.1,39.83,27.44,0.3795994149208897
Marktstätte,2024-05-11,15,972.15,86.42,32.05,23.15,59.0,0.95,2.2,0.15,39.78,27.33,0.14141637060575804
Marktstätte,2024-05-11,16,971.65,86.42,32.7,23.45,36.5,1.0,2.05,0.1,38.05,26.24,0.09942617144154779
Marktstätte,2024-05-11,17,971.25,86.42,30.85,23.45,33.0,0.95,1.9,0.05,34.22,25.24,0.12486981038648937
Marktstätte,2024-05-11,18,971.0,86.42,31.7,23.8,51.0,0.7,1.45,0.05,32.63,25.1,0.629960583203641
Marktstätte,2024-05-11,19,970.7,86.42,34.4,22.3,63.0,0.5,1.1,0.1,26.41,21.76,-0.3709731884837308
Marktstätte,2024-05-11,20,970.8,86.42,43.7,20.9,76.0,0.4,0.8,0.0,23.17,20.09,-0.25362658247059106
Marktstätte,2024-05-11,21,971.3,86.42,44.7,19.85,36.5,0.25,0.65,0.05,21.43,18.68,0.9593268657778549
Marktstätte,2024-05-11,22,971.6,86.42,49.95,18.6,88.0,0.3,0.75,0.05,19.75,17.43,0.8319487440160629
Marktstätte,2024-05-11,23,971.6,86.42,49.4,17.9,61.0,0.3,0.8,0.1,18.39,16.72,1.1563245206510242
Marktstätte,2024-05-12,0,971.7,86.42,52.25,16.85,49.0,0.25,0.6,0.0,17.61,15.66,0.9417879029669585
Marktstätte,2024-05-12,1,971.6,86.42,57.05,15.55,226.5,0.8,1.15,0.15,16.47,14.75,1.3324203833222816
Marktstätte,2024-05-12,2,971.35,86.42,61.55,14.25,225.0,0.55,0.95,0.05,15.55,13.46,1.442479371998601
Marktstätte,2024-05-12,3,971.3,86.42,72.5,13.35,59.0,0.3,0.6,0.0,14.64,12.51,1.3340111165270512
Marktstätte,2024-05-12,4,971.4,86.42,68.89,12.8,227.0,0.6,0.9,0.1,14.05,11.95,1.438239626034968
Marktstätte,2024-05-12,5,971.3,86.42,70.59,12.3,219.5,0.55,0.9,0.1,13.75,11.52,1.5473286761775562
Marktstätte,2024-05-12,6,971.45,86.42,73.5,11.9,115.5,0.2,0.6,0.0,13.6,11.41,1.243882360791725
Marktstätte,2024-05-12,7,971.45,86.42,73.5,12.6,76.5,0.5,1.0,0.1,13.65,12.59,-0.44260659435196337
Marktstätte,2024-05-12,8,971.55,86.46,67.44,14.65,63.0,0.75,1.5,0.2,18.06,18.71,-0.08839337014158385
Marktstätte,2024-05-12,9,971.4,86.46,63.4,15.75,54.5,0.85,1.6,0.2,23.13,20.88,-0.1375636379021989
Marktstätte,2024-05-12,10,971.3,86.46,58.2,16.6,45.0,0.8,1.7,0.2,27.57,21.81,-0.0828231021334029
Marktstätte,2024-05-12,11,970.95,86.46,57.45,17.65,36.5,0.8,1.75,0.2,31.65,22.81,-0.22615551360023853
Marktstätte,2024-05-12,12,970.6,86.46,54.15,18.95,41.5,0.85,1.9,0.15,34.32,24.51,-0.2957591945857599
Marktstätte,2024-05-12,13,970.05,86.46,56.3,19.8,33.5,0.85,1.8,0.15,37.27,25.34,-0.4616278726957911
Marktstätte,2024-05-12,14,969.5,86.46,62.0,19.9,48.0,1.0,1.9,0.2,36.59,24.38,-0.7671818067067266
Marktstätte,2024-05-12,15,968.9,86.46,46.2,22.2,26.0,0.8,1.6,0.1,37.73,25.95,-0.2423961236626877
Marktstätte,2024-05-12,16,968.25,86.46,36.9,23.55,37.0,0.9,1.6,0.15,37.42,26.37,-0.09764153631267553
Marktstätte,2024-05-12,17,967.8,86.47,44.2,23.0,64.0,0.9,1.6,0.1,34.15,25.34,-0.32122278983983255
Marktstätte,2024-05-12,18,967.35,86.47,38.55,22.8,38.0,0.7,1.3,0.1,31.57,23.9,-0.6219821097424286
Marktstätte,2024-05-12,19,967.2,86.47,35.0,23.0,38.5,0.25,0.7,0.05,27.0,22.51,-0.15198177556095505
Marktstätte,2024-05-12,20,967.4,86.47,40.5,21.8,47.0,0.3,0.7,0.0,24.13,21.15,0.3846273542310318
Marktstätte,2024-05-12,21,968.1,86.47,48.0,20.6,238.0,1.2,2.0,0.1,22.99,20.36,1.2458668565147653
Marktstätte,2024-05-12,22,968.3,86.47,52.1,20.0,238.0,0.9,1.5,0.2,21.87,19.68,1.4983005738338673
Marktstätte,2024-05-12,23,968.5,86.47,55.3,19.4,227.0,0.6,1.1,0.1,21.37,18.92,1.6698239797181533
Marktstätte,2024-05-13,0,968.7,86.47,58.25,18.85,221.5,1.0,1.55,0.15,21.11,18.56,1.9031756265744941
Marktstätte,2024-05-13,1,968.8,86.88,73.15,17.3,238.0,1.0,1.9,0.25,19.37,16.83,1.7388511961137276
Marktstätte,2024-05-13,2,968.9,86.88,67.6,17.5,239.0,1.2,2.0,0.4,18.61,17.09,1.7333124101744677
Marktstätte,2024-05-13,3,968.8,86.88,67.1,17.3,253.0,0.4,0.9,0.0,18.51,16.93,1.6776096777646101
Marktstätte,2024-05-13,4,968.7,86.88,72.19,16.7,79.5,0.55,1.0,0.15,18.65,16.56,0.9686239256045753
Marktstätte,2024-05-13,5,968.5,86.88,78.94,16.15,65.5,0.35,0.85,0.1,18.32,16.06,1.0377948779068142
Marktstätte,2024-05-13,6,968.7,86.88,82.1,15.8,94.0,0.45,0.9,0.1,17.95,15.7,0.7498678456983984
Marktstätte,2024-05-13,7,968.75,86.88,84.0,15.6,95.0,0.55,1.6,0.05,18.46,15.92,-0.05390214373089357
Marktstätte,2024-05-13,8,968.75,86.88,82.89,15.4,121.0,0.85,2.6,0.1,19.41,16.6,-0.25209535591439564
Marktstätte,2024-05-13,9,968.7,86.88,79.4,16.1,133.0,0.75,2.25,0.1,21.35,17.7,0.11740724489095446
Marktstätte,2024-05-13,10,968.55,86.88,80.54,16.2,124.5,0.85,1.9,0.1,23.79,18.81,-0.550190894081778
Marktstätte,2024-05-13,11,968.35,86.88,79.85,16.5,55.0,0.85,1.85,0.1,26.17,19.94,-0.7677399374740276
Marktstätte,2024-05-13,12,967.8,86.88,80.5,17.2,39.0,0.9,1.8,0.1,28.17,20.16,-0.5924093395903273
Marktstätte,2024-05-13,13,967.45,86.88,81.25,17.3,45.0,0.7,1.55,0.1,26.68,19.44,-0.6779813878642532
Marktstätte,2024-05-13,14,966.7,86.88,61.3,18.9,55.0,0.7,1.4,0.1,26.47,20.88,-0.17793361281738737
Marktstätte,2024-05-13,15,966.15,86.88,63.7,19.0,75.5,0.9,1.95,0.1,27.41,21.43,-0.3593767356304691
Marktstätte,2024-05-13,16,965.6,86.88,61.1,19.4,92.0,1.05,2.1,0.15,30.01,22.41,-0.5610038597198349
Marktstätte,2024-05-13,17,965.1,86.88,61.6,19.7,49.0,0.6,1.3,0.1,29.29,22.0,-0.636906092224727
Marktstätte,2024-05-13,18,964.8,86.88,51.0,20.8,80.0,0.6,1.5,0.0,29.17,22.9,-0.25696741667143363
Marktstätte,2024-05-13,19,964.45,86.88,51.95,20.05,85.5,0.4,0.95,0.1,24.14,19.92,0.07528612298291931
Marktstätte,2024-05-13,20,964.3,86.88,62.1,18.9,50.0,0.4,0.8,0.0,21.47,18.36,0.013712555853452695
Marktstätte,2024-05-13,21,964.2,86.88,67.5,17.75,66.5,0.35,0.6,0.05,19.36,16.85,0.8394285122222039
Marktstätte,2024-05-13,22,964.2,86.88,73.79,16.5,54.0,0.3,0.8,0.1,18.03,15.69,0.9341389651372889
Marktstätte,2024-05-13,23,963.9,86.88,75.2,15.65,76.0,0.25,0.55,0.1,16.96,14.81,1.0364759752355168
Marktstätte,2024-05-14,0,963.7,86.88,70.8,15.2,147.0,0.45,0.85,0.1,16.12,14.35,1.434683601380899
Marktstätte,2024-05-14,1,963.2,86.88,67.9,14.2,222.0,0.75,1.2,0.1,15.27,13.5,1.3450689671224239
Marktstätte,2024-05-14,2,962.7,86.88,71.6,13.3,231.0,0.2,0.6,0.0,14.55,12.63,1.215933642784801
Marktstätte,2024-05-14,3,962.5,86.88,73.55,13.05,228.0,0.55,0.95,0.15,14.08,12.29,1.4512405037802323
Marktstätte,2024-05-14,4,962.35,86.88,77.8,12.4,239.5,0.7,1.15,0.25,13.45,11.71,1.2711513674658534
Marktstätte,2024-05-14,5,962.25,86.88,80.5,12.0,231.0,0.6,1.05,0.15,13.08,11.32,1.5119371610311698
Marktstätte,2024-05-14,6,962.2,86.88,81.79,12.1,227.5,0.65,1.2,0.25,12.94,11.3,1.09374648457317
Marktstätte,2024-05-14,7,962.2,86.88,81.15,13.2,216.0,0.5,1.25,0.05,13.6,12.8,-0.17622582884408966
Marktstätte,2024-05-14,8,962.2,86.88,70.3,15.35,81.0,0.7,1.4,0.1,17.66,20.2,0.3846443530055323
Marktstätte,2024-05-14,9,962.1,86.88,66.94,16.55,73.0,0.95,1.9,0.1,24.26,22.05,0.6117981389965492
